"Time (s)","Illuminance (lx)"
1.150313723E1,2.780000000E2
1.164313723E1,2.780000000E2
1.166313723E1,2.780000000E2
1.170313723E1,2.780000000E2
1.178313723E1,2.780000000E2
1.192313723E1,2.780000000E2
1.206313723E1,2.780000000E2
1.210313723E1,2.780000000E2
1.220313723E1,2.780000000E2
1.226313723E1,2.780000000E2
1.234313723E1,2.780000000E2
1.248313723E1,2.780000000E2
1.262313823E1,2.780000000E2
1.266313723E1,2.780000000E2
1.276313723E1,2.780000000E2
1.290313723E1,2.780000000E2
1.304313723E1,2.780000000E2
1.310313723E1,2.790000000E2
1.318313723E1,2.790000000E2
1.326313723E1,2.800000000E2
1.330313723E1,2.800000000E2
1.346313723E1,2.800000000E2
1.360313284E1,2.800000000E2
1.374313284E1,2.800000000E2
1.386313284E1,2.790000000E2
1.390313284E1,2.800000000E2
1.402313284E1,2.800000000E2
1.406313284E1,2.790000000E2
1.416313284E1,2.790000000E2
1.426313284E1,2.790000000E2
1.430313284E1,2.790000000E2
1.444313284E1,2.790000000E2
1.450313284E1,2.780000000E2
1.458313284E1,2.780000000E2
1.472313284E1,2.780000000E2
1.486313284E1,2.780000000E2
1.490313284E1,2.780000000E2
1.500313284E1,2.780000000E2
1.514313284E1,2.780000000E2
1.526313284E1,2.780000000E2
1.542313284E1,2.780000000E2
1.556313284E1,2.790000000E2
1.566313284E1,2.780000000E2
1.570313284E1,2.780000000E2
1.584313284E1,2.780000000E2
1.586313284E1,2.790000000E2
1.598313284E1,2.800000000E2
1.610313284E1,2.790000000E2
1.626313284E1,2.780000000E2
1.640313284E1,2.780000000E2
1.654313284E1,2.780000000E2
1.668313284E1,2.780000000E2
1.682313284E1,2.780000000E2
1.686313284E1,2.780000000E2
1.690313284E1,2.780000000E2
1.696313284E1,2.780000000E2
1.710313284E1,2.780000000E2
1.724313284E1,2.780000000E2
1.726313284E1,2.780000000E2
1.738313284E1,2.780000000E2
1.752313284E1,2.780000000E2
1.766313284E1,2.780000000E2
1.780313284E1,2.780000000E2
1.790313284E1,2.780000000E2
1.794313284E1,2.780000000E2
1.806313284E1,2.780000000E2
1.822313284E1,2.780000000E2
1.836313284E1,2.780000000E2
1.846313284E1,2.780000000E2
1.850313284E1,2.780000000E2
1.864313284E1,2.780000000E2
1.878313284E1,2.780000000E2
1.886313284E1,2.780000000E2
1.892313284E1,2.780000000E2
1.906313284E1,2.780000000E2
1.920313284E1,2.790000000E2
1.926313284E1,2.780000000E2
1.930313284E1,2.790000000E2
1.934313284E1,2.790000000E2
1.946313284E1,2.790000000E2
1.962313384E1,2.790000000E2
1.970313284E1,2.780000000E2
1.976313284E1,2.780000000E2
1.990313284E1,2.780000000E2
2.004313284E1,2.780000000E2
2.006313284E1,2.780000000E2
2.018313284E1,2.780000000E2
2.026313284E1,2.780000000E2
2.032313284E1,2.780000000E2
2.046313284E1,2.790000000E2
2.050313284E1,2.780000000E2
2.060313284E1,2.780000000E2
2.066313284E1,2.780000000E2
2.074313284E1,2.790000000E2
2.086313284E1,2.780000000E2
2.090313284E1,2.780000000E2
2.102313284E1,2.780000000E2
2.116313284E1,2.800000000E2
2.130313284E1,2.810000000E2
2.144313284E1,2.810000000E2
2.158313284E1,2.810000000E2
2.172313284E1,2.830000000E2
2.186313284E1,2.810000000E2
2.190313284E1,2.810000000E2
