"Time (s)","Illuminance (lx)"
4.631874100E-2,1.280000000E2
1.283187410E-1,1.280000000E2
1.683187410E-1,1.290000000E2
2.883187410E-1,1.290000000E2
3.283187410E-1,1.280000000E2
4.283187410E-1,1.280000000E2
5.283187410E-1,1.280000000E2
5.683187410E-1,1.280000000E2
7.083187410E-1,1.280000000E2
7.283187410E-1,1.280000000E2
8.483187410E-1,1.280000000E2
9.283187410E-1,1.280000000E2
9.883187410E-1,1.280000000E2
1.128318741E0,1.280000000E2
1.168318741E0,1.290000000E2
1.268318741E0,1.290000000E2
1.328318741E0,1.280000000E2
1.368318741E0,1.280000000E2
1.408318741E0,1.280000000E2
1.528318741E0,1.290000000E2
1.568318741E0,1.290000000E2
1.688318741E0,1.290000000E2
1.768318741E0,1.280000000E2
1.828318741E0,1.280000000E2
1.968318741E0,1.280000000E2
2.108318741E0,1.280000000E2
2.128318741E0,1.280000000E2
2.248319741E0,1.280000000E2
2.328318741E0,1.280000000E2
2.368318741E0,1.280000000E2
2.528318741E0,1.290000000E2
2.568318741E0,1.290000000E2
2.668318741E0,1.290000000E2
2.808318741E0,1.290000000E2
2.928318741E0,1.300000000E2
2.968318741E0,1.310000000E2
3.088318741E0,1.310000000E2
3.228318741E0,1.310000000E2
3.368318741E0,1.310000000E2
3.508318741E0,1.310000000E2
3.648318741E0,1.310000000E2
3.788318741E0,1.310000000E2
3.928318741E0,1.310000000E2
3.968318741E0,1.310000000E2
4.068318741E0,1.310000000E2
4.168318741E0,1.300000000E2
4.208318741E0,1.300000000E2
4.348318741E0,1.290000000E2
4.488318741E0,1.280000000E2
4.528318741E0,1.280000000E2
4.568318741E0,1.280000000E2
4.628318741E0,1.280000000E2
4.728318741E0,1.280000000E2
4.768318741E0,1.280000000E2
4.908318741E0,1.280000000E2
5.048318741E0,1.280000000E2
5.168318741E0,1.290000000E2
5.328318741E0,1.290000000E2
5.468318741E0,1.300000000E2
5.608318741E0,1.300000000E2
5.728318741E0,1.290000000E2
5.888318741E0,1.280000000E2
5.928318741E0,1.280000000E2
5.968318741E0,1.290000000E2
6.028318741E0,1.290000000E2
6.128318741E0,1.290000000E2
6.168318741E0,1.290000000E2
6.308318741E0,1.290000000E2
6.328318741E0,1.290000000E2
6.368318741E0,1.290000000E2
6.448318741E0,1.290000000E2
6.588318741E0,1.310000000E2
6.728318741E0,1.310000000E2
6.768318741E0,1.310000000E2
6.868318741E0,1.310000000E2
7.008318741E0,1.310000000E2
7.128318741E0,1.310000000E2
7.168318741E0,1.310000000E2
7.288318741E0,1.310000000E2
7.328318741E0,1.310000000E2
7.368318741E0,1.310000000E2
7.428318741E0,1.310000000E2
7.568318741E0,1.310000000E2
7.708208534E0,1.310000000E2
7.728208534E0,1.310000000E2
7.848208534E0,1.310000000E2
7.928208534E0,1.300000000E2
7.988208534E0,1.290000000E2
8.128208534E0,1.290000000E2
8.168208534E0,1.290000000E2
8.268208534E0,1.290000000E2
8.328208534E0,1.290000000E2
8.368208534E0,1.280000000E2
8.408208534E0,1.280000000E2
8.528208534E0,1.280000000E2
8.688208534E0,1.280000000E2
8.828208534E0,1.300000000E2
8.968208534E0,1.300000000E2
9.108208534E0,1.300000000E2
9.168208534E0,1.300000000E2
9.248209534E0,1.300000000E2
9.328208534E0,1.300000000E2
9.368208534E0,1.300000000E2
9.528208534E0,1.300000000E2
9.668208534E0,1.300000000E2
9.808208534E0,1.300000000E2
9.928208534E0,1.300000000E2
9.968208534E0,1.310000000E2
1.008820853E1,1.310000000E2
1.012820853E1,1.310000000E2
1.016820853E1,1.310000000E2
1.022820853E1,1.310000000E2
1.036820853E1,1.310000000E2
1.050820853E1,1.310000000E2
1.064820853E1,1.310000000E2
1.078820853E1,1.310000000E2
1.092820853E1,1.310000000E2
1.106820853E1,1.310000000E2
1.112820853E1,1.310000000E2
1.116820853E1,1.310000000E2
1.120820853E1,1.310000000E2
1.132820853E1,1.310000000E2
1.136820853E1,1.310000000E2
1.148820853E1,1.310000000E2
1.162820853E1,1.310000000E2
1.172820853E1,1.310000000E2
1.176820853E1,1.310000000E2
1.190820853E1,1.310000000E2
1.192820853E1,1.310000000E2
1.196820853E1,1.310000000E2
1.204820853E1,1.310000000E2
1.216820853E1,1.310000000E2
1.232820853E1,1.310000000E2
1.246820853E1,1.310000000E2
1.260820853E1,1.310000000E2
1.274820953E1,1.310000000E2
1.288820853E1,1.310000000E2
1.292820853E1,1.310000000E2
1.296820853E1,1.310000000E2
1.302820853E1,1.310000000E2
1.312820853E1,1.310000000E2
1.316820853E1,1.310000000E2
1.330820853E1,1.310000000E2
1.332820853E1,1.310000000E2
1.336820853E1,1.310000000E2
1.344820853E1,1.310000000E2
1.352820853E1,1.310000000E2
1.356820853E1,1.310000000E2
1.372820853E1,1.310000000E2
1.386820853E1,1.310000000E2
1.400820853E1,1.310000000E2
1.414820853E1,1.310000000E2
1.428820853E1,1.310000000E2
1.436820853E1,1.310000000E2
1.442820853E1,1.310000000E2
1.452820853E1,1.310000000E2
1.456820853E1,1.310000000E2
1.470820853E1,1.310000000E2
1.472820853E1,1.310000000E2
1.484820853E1,1.310000000E2
1.498820853E1,1.310000000E2
1.512820853E1,1.310000000E2
1.516820853E1,1.310000000E2
1.526820853E1,1.310000000E2
1.536820853E1,1.310000000E2
1.540820853E1,1.310000000E2
1.554820853E1,1.310000000E2
1.568820853E1,1.310000000E2
1.572820853E1,1.310000000E2
1.576820853E1,1.310000000E2
1.582820853E1,1.310000000E2
1.596820853E1,1.310000000E2
1.610820853E1,1.310000000E2
1.624820953E1,1.310000000E2
1.638820853E1,1.310000000E2
1.652820853E1,1.310000000E2
1.666820853E1,1.310000000E2
1.680820853E1,1.310000000E2
1.694820853E1,1.310000000E2
1.708820853E1,1.310000000E2
1.722820853E1,1.310000000E2
1.736820853E1,1.310000000E2
1.750820853E1,1.310000000E2
1.752820853E1,1.310000000E2
1.756820853E1,1.310000000E2
1.764820853E1,1.310000000E2
1.776820853E1,1.310000000E2
1.792820853E1,1.310000000E2
1.796820853E1,1.310000000E2
1.806820853E1,1.310000000E2
1.820820853E1,1.310000000E2
1.834820853E1,1.310000000E2
1.836820853E1,1.310000000E2
1.848820853E1,1.310000000E2
1.852820853E1,1.310000000E2
1.856820853E1,1.310000000E2
1.862771764E1,1.310000000E2
1.876771764E1,1.310000000E2
1.890771764E1,1.310000000E2
1.892771764E1,1.310000000E2
1.904771764E1,1.310000000E2
1.918771764E1,1.310000000E2
1.932771764E1,1.310000000E2
1.936771764E1,1.310000000E2
1.946771764E1,1.310000000E2
1.960771764E1,1.310000000E2
1.974771864E1,1.310000000E2
1.988771764E1,1.310000000E2
1.996771764E1,1.310000000E2
2.002771764E1,1.310000000E2
2.012771764E1,1.310000000E2
2.016771764E1,1.310000000E2
2.030771764E1,1.310000000E2
2.044771764E1,1.310000000E2
2.058771764E1,1.310000000E2
2.072771764E1,1.310000000E2
2.086771764E1,1.310000000E2
2.092771764E1,1.310000000E2
2.096771764E1,1.310000000E2
2.100771764E1,1.310000000E2
