"Time (s)","Illuminance (lx)"
1.295274169E1,2.630000000E2
1.309274168E1,2.630000000E2
1.323274168E1,2.630000000E2
1.337274169E1,2.630000000E2
1.351274169E1,2.630000000E2
1.365274168E1,2.630000000E2
1.379274169E1,2.630000000E2
1.381274168E1,2.620000000E2
1.393274169E1,2.620000000E2
1.397274168E1,2.620000000E2
1.407274168E1,2.620000000E2
1.421274169E1,2.610000000E2
1.435274169E1,2.610000000E2
1.437274169E1,2.610000000E2
1.449274269E1,2.610000000E2
1.463274169E1,2.620000000E2
1.477274169E1,2.620000000E2
1.491274168E1,2.620000000E2
1.505274168E1,2.630000000E2
1.519274169E1,2.630000000E2
1.533274168E1,2.630000000E2
1.537274169E1,2.630000000E2
1.541274168E1,2.630000000E2
1.547274168E1,2.630000000E2
1.561274169E1,2.630000000E2
1.575274168E1,2.630000000E2
1.581274168E1,2.630000000E2
1.589274168E1,2.630000000E2
1.603274168E1,2.630000000E2
1.617274169E1,2.630000000E2
1.631274169E1,2.630000000E2
1.645274168E1,2.630000000E2
1.659274168E1,2.630000000E2
1.673274168E1,2.630000000E2
1.687274168E1,2.630000000E2
1.701274168E1,2.630000000E2
1.715274169E1,2.630000000E2
1.729274168E1,2.630000000E2
1.743274168E1,2.630000000E2
1.757274168E1,2.630000000E2
1.761274168E1,2.630000000E2
1.771274168E1,2.630000000E2
1.777274168E1,2.630000000E2
1.785274168E1,2.630000000E2
1.799274268E1,2.630000000E2
1.813274169E1,2.630000000E2
1.827274168E1,2.630000000E2
1.841274168E1,2.630000000E2
1.855274168E1,2.630000000E2
1.857274168E1,2.630000000E2
1.869274168E1,2.630000000E2
1.883274169E1,2.630000000E2
1.897274169E1,2.630000000E2
1.911274168E1,2.630000000E2
1.925274168E1,2.630000000E2
1.939274168E1,2.630000000E2
1.953274168E1,2.630000000E2
1.967274169E1,2.630000000E2
1.981274169E1,2.630000000E2
1.995274169E1,2.630000000E2
2.009274168E1,2.630000000E2
2.023274168E1,2.630000000E2
2.037274168E1,2.630000000E2
2.041274168E1,2.630000000E2
2.051274168E1,2.630000000E2
2.057274168E1,2.630000000E2
2.061274168E1,2.630000000E2
2.065274169E1,2.630000000E2
2.077274168E1,2.630000000E2
2.093274168E1,2.630000000E2
2.107274168E1,2.630000000E2
2.121274168E1,2.630000000E2
2.135274168E1,2.630000000E2
2.141274168E1,2.630000000E2
2.149183333E1,2.630000000E2
2.163183233E1,2.630000000E2
2.177183233E1,2.630000000E2
