"Time (s)","Illuminance (lx)"
8.988450192E0,3.550000000E2
9.088450192E0,3.550000000E2
9.128450192E0,3.550000000E2
9.268450192E0,3.550000000E2
9.328450192E0,3.520000000E2
9.408450192E0,3.520000000E2
9.488450192E0,3.520000000E2
9.548450192E0,3.520000000E2
9.688450192E0,3.520000000E2
9.828450192E0,3.520000000E2
9.928451192E0,3.500000000E2
9.968450192E0,3.500000000E2
1.008845019E1,3.500000000E2
1.024845019E1,3.520000000E2
1.032845019E1,3.500000000E2
1.038845019E1,3.500000000E2
1.052845019E1,3.480000000E2
1.066845019E1,3.480000000E2
1.072845019E1,3.480000000E2
1.080845019E1,3.480000000E2
1.088845019E1,3.480000000E2
1.094845019E1,3.480000000E2
1.108845019E1,3.480000000E2
1.122845019E1,3.500000000E2
1.136845019E1,3.520000000E2
1.150845019E1,3.520000000E2
1.164845019E1,3.550000000E2
1.172845019E1,3.520000000E2
1.178845019E1,3.520000000E2
1.192845119E1,3.500000000E2
1.206845019E1,3.500000000E2
1.220845019E1,3.500000000E2
1.234845019E1,3.500000000E2
1.248845019E1,3.480000000E2
1.252845019E1,3.500000000E2
1.262845019E1,3.500000000E2
1.276956415E1,3.520000000E2
1.288956415E1,3.500000000E2
1.292956515E1,3.500000000E2
1.304956415E1,3.500000000E2
1.308956415E1,3.480000000E2
1.318956415E1,3.460000000E2
1.332956415E1,3.460000000E2
1.346956415E1,3.460000000E2
1.348956415E1,3.460000000E2
1.360956415E1,3.460000000E2
1.374956415E1,3.460000000E2
1.388956415E1,3.460000000E2
1.392956515E1,3.460000000E2
1.402956415E1,3.460000000E2
1.416956415E1,3.460000000E2
1.428956415E1,3.460000000E2
1.444956415E1,3.460000000E2
1.458956415E1,3.460000000E2
1.472956415E1,3.460000000E2
1.486956415E1,3.460000000E2
1.500956415E1,3.460000000E2
1.514956415E1,3.480000000E2
1.528956415E1,3.500000000E2
1.542956515E1,3.520000000E2
1.556956415E1,3.550000000E2
1.570956415E1,3.550000000E2
1.584956415E1,3.550000000E2
1.588956415E1,3.520000000E2
1.598956415E1,3.500000000E2
1.612956415E1,3.480000000E2
1.626956415E1,3.480000000E2
1.640956415E1,3.480000000E2
1.648956415E1,3.460000000E2
1.652956415E1,3.460000000E2
1.668956415E1,3.480000000E2
1.672956415E1,3.480000000E2
1.682956415E1,3.480000000E2
1.688956415E1,3.500000000E2
1.696956415E1,3.500000000E2
1.708956415E1,3.480000000E2
1.712956415E1,3.480000000E2
1.724956415E1,3.480000000E2
1.738956415E1,3.500000000E2
1.752956415E1,3.520000000E2
1.766956415E1,3.520000000E2
1.772956415E1,3.500000000E2
1.780956415E1,3.500000000E2
1.788956415E1,3.520000000E2
1.792956515E1,3.500000000E2
1.808956415E1,3.500000000E2
1.822956415E1,3.500000000E2
1.836956415E1,3.500000000E2
1.850956415E1,3.500000000E2
1.864956415E1,3.520000000E2
1.878956415E1,3.550000000E2
1.892956515E1,3.550000000E2
1.906956415E1,3.550000000E2
1.920956415E1,3.550000000E2
1.934956415E1,3.550000000E2
1.948956415E1,3.550000000E2
1.962956415E1,3.550000000E2
1.976956415E1,3.550000000E2
1.990956415E1,3.550000000E2
2.004956415E1,3.550000000E2
2.008956415E1,3.520000000E2
2.018956415E1,3.500000000E2
2.028956415E1,3.500000000E2
2.032956415E1,3.500000000E2
2.046956415E1,3.500000000E2
2.060956415E1,3.500000000E2
2.068956415E1,3.480000000E2
2.072956415E1,3.480000000E2
2.088956415E1,3.480000000E2
2.092956515E1,3.500000000E2
2.102956415E1,3.500000000E2
