"Time (s)","Illuminance (lx)"
3.866493100E-2,3.720000000E2
1.806649310E-1,3.720000000E2
3.206649310E-1,3.720000000E2
4.606649310E-1,3.720000000E2
6.006649310E-1,3.720000000E2
7.406649310E-1,3.720000000E2
8.806649310E-1,3.720000000E2
1.020664931E0,3.720000000E2
1.160664931E0,3.720000000E2
1.300664931E0,3.720000000E2
1.320664931E0,3.720000000E2
1.360664931E0,3.720000000E2
1.440664931E0,3.720000000E2
1.560664931E0,3.720000000E2
1.720664931E0,3.720000000E2
1.860664931E0,3.720000000E2
1.960664931E0,3.740000000E2
2.000664931E0,3.740000000E2
2.140665931E0,3.720000000E2
2.160664931E0,3.740000000E2
2.280664931E0,3.740000000E2
2.420664931E0,3.770000000E2
2.520664931E0,3.740000000E2
2.560664931E0,3.740000000E2
2.700664931E0,3.740000000E2
2.720664931E0,3.720000000E2
2.840664931E0,3.720000000E2
2.980664931E0,3.720000000E2
3.120664931E0,3.720000000E2
3.260664931E0,3.720000000E2
3.360664931E0,3.720000000E2
3.400664931E0,3.720000000E2
3.540664931E0,3.720000000E2
3.680664931E0,3.720000000E2
3.760664931E0,3.720000000E2
3.820664931E0,3.720000000E2
3.920664931E0,3.740000000E2
3.960664931E0,3.740000000E2
4.100664931E0,3.740000000E2
4.119068343E0,3.770000000E2
4.239068343E0,3.770000000E2
4.379068343E0,3.770000000E2
4.519068343E0,3.740000000E2
4.559068343E0,3.770000000E2
4.659068343E0,3.770000000E2
4.799068343E0,3.790000000E2
4.939068343E0,3.790000000E2
5.079068343E0,3.790000000E2
5.219068343E0,3.790000000E2
5.359068343E0,3.820000000E2
5.499068343E0,3.820000000E2
5.639069343E0,3.820000000E2
5.779068343E0,3.820000000E2
5.919068343E0,3.820000000E2
6.059068343E0,3.820000000E2
6.199068343E0,3.820000000E2
6.339068343E0,3.820000000E2
6.479068343E0,3.820000000E2
6.619068343E0,3.820000000E2
6.759068343E0,3.820000000E2
6.899068343E0,3.820000000E2
7.039068343E0,3.820000000E2
7.179068343E0,3.820000000E2
7.319068343E0,3.820000000E2
7.459068343E0,3.820000000E2
7.599068343E0,3.820000000E2
7.739068343E0,3.820000000E2
7.879068343E0,3.820000000E2
8.019068343E0,3.820000000E2
8.159068343E0,3.820000000E2
8.299068343E0,3.820000000E2
8.439068343E0,3.820000000E2
8.579068343E0,3.820000000E2
8.719068343E0,3.820000000E2
8.859068343E0,3.820000000E2
8.999068343E0,3.820000000E2
9.139069343E0,3.820000000E2
9.279068343E0,3.820000000E2
9.418068343E0,3.820000000E2
9.558068343E0,3.820000000E2
9.698068343E0,3.820000000E2
9.838068343E0,3.820000000E2
9.978068343E0,3.820000000E2
1.011806834E1,3.820000000E2
1.025806834E1,3.820000000E2
1.039806834E1,3.820000000E2
1.053806834E1,3.820000000E2
1.067806834E1,3.820000000E2
1.081806834E1,3.820000000E2
1.095806834E1,3.820000000E2
1.109806834E1,3.820000000E2
1.123806834E1,3.820000000E2
1.137806834E1,3.820000000E2
1.151806834E1,3.820000000E2
1.165806834E1,3.820000000E2
1.179806834E1,3.820000000E2
1.193806834E1,3.820000000E2
1.207806834E1,3.820000000E2
1.221806834E1,3.820000000E2
1.235806934E1,3.820000000E2
1.249806834E1,3.820000000E2
1.263806834E1,3.820000000E2
1.277806834E1,3.820000000E2
1.291806834E1,3.820000000E2
1.305806834E1,3.820000000E2
1.319806834E1,3.820000000E2
1.333806834E1,3.820000000E2
1.347806834E1,3.820000000E2
1.361806834E1,3.820000000E2
1.375806834E1,3.820000000E2
1.389894876E1,3.820000000E2
1.403894876E1,3.820000000E2
1.417894876E1,3.820000000E2
1.431894876E1,3.820000000E2
1.445894876E1,3.820000000E2
1.459894876E1,3.820000000E2
1.473894876E1,3.820000000E2
1.487894876E1,3.820000000E2
1.501894876E1,3.820000000E2
1.515894876E1,3.820000000E2
1.529894876E1,3.820000000E2
1.543894876E1,3.820000000E2
1.557894876E1,3.820000000E2
1.571894876E1,3.820000000E2
1.585894976E1,3.820000000E2
1.599894876E1,3.820000000E2
1.613894876E1,3.820000000E2
1.627894876E1,3.820000000E2
1.641894876E1,3.820000000E2
1.655894876E1,3.820000000E2
1.669894876E1,3.820000000E2
1.683894876E1,3.820000000E2
