"Time (s)","Illuminance (lx)"
1.505204873E1,2.640000000E2
1.519204873E1,2.640000000E2
1.533204873E1,2.640000000E2
1.545204873E1,2.640000000E2
1.561204873E1,2.640000000E2
1.575204873E1,2.640000000E2
1.589204973E1,2.640000000E2
1.603204873E1,2.640000000E2
1.617204873E1,2.640000000E2
1.625204873E1,2.640000000E2
1.631204873E1,2.640000000E2
1.641204873E1,2.640000000E2
1.645204873E1,2.640000000E2
1.659204973E1,2.640000000E2
1.661204873E1,2.640000000E2
1.665204873E1,2.640000000E2
1.673204873E1,2.640000000E2
1.685204873E1,2.640000000E2
1.701204873E1,2.640000000E2
1.715204873E1,2.640000000E2
1.721204873E1,2.640000000E2
1.725204873E1,2.640000000E2
1.729204873E1,2.640000000E2
1.743204873E1,2.640000000E2
1.757204873E1,2.640000000E2
1.761204873E1,2.640000000E2
1.771204873E1,2.640000000E2
1.781204873E1,2.640000000E2
1.785204873E1,2.640000000E2
1.799204873E1,2.640000000E2
1.813204873E1,2.640000000E2
1.827204873E1,2.640000000E2
1.841204873E1,2.640000000E2
1.855204873E1,2.640000000E2
1.865204873E1,2.640000000E2
1.869204873E1,2.640000000E2
1.881204873E1,2.640000000E2
1.885204873E1,2.640000000E2
1.897204873E1,2.640000000E2
1.901204873E1,2.640000000E2
1.911204873E1,2.640000000E2
1.925132449E1,2.640000000E2
1.939132449E1,2.640000000E2
1.945132449E1,2.640000000E2
1.953132449E1,2.640000000E2
1.967132449E1,2.640000000E2
1.981132449E1,2.640000000E2
1.995132449E1,2.640000000E2
2.005132449E1,2.640000000E2
2.009132549E1,2.640000000E2
2.023132449E1,2.640000000E2
2.025132449E1,2.640000000E2
2.037132449E1,2.640000000E2
2.051132449E1,2.640000000E2
2.061132449E1,2.640000000E2
2.065132449E1,2.640000000E2
2.079132449E1,2.640000000E2
2.093132449E1,2.640000000E2
2.105132449E1,2.640000000E2
2.121132449E1,2.640000000E2
2.125132449E1,2.640000000E2
2.135132449E1,2.640000000E2
