"Time (s)","Illuminance (lx)"
1.051467196E1,4.070000000E2
1.063467196E1,4.070000000E2
1.079467196E1,4.070000000E2
1.093467196E1,4.090000000E2
1.107467196E1,4.090000000E2
1.121467296E1,4.090000000E2
1.135467196E1,4.090000000E2
1.149467196E1,4.090000000E2
1.163467196E1,4.090000000E2
1.177467196E1,4.090000000E2
1.191467196E1,4.090000000E2
1.199467196E1,4.090000000E2
1.203467196E1,4.090000000E2
1.219467196E1,4.090000000E2
1.233467196E1,4.090000000E2
1.239467196E1,4.090000000E2
1.243467196E1,4.090000000E2
1.247467196E1,4.090000000E2
1.261467196E1,4.090000000E2
1.275467196E1,4.090000000E2
1.289467196E1,4.090000000E2
1.303467196E1,4.090000000E2
1.317467196E1,4.090000000E2
1.331467196E1,4.090000000E2
1.345467196E1,4.090000000E2
1.359467196E1,4.090000000E2
1.373467196E1,4.090000000E2
1.379467196E1,4.090000000E2
1.383467196E1,4.090000000E2
1.387467196E1,4.090000000E2
1.401467196E1,4.090000000E2
1.415467196E1,4.090000000E2
1.429467196E1,4.090000000E2
1.439467196E1,4.070000000E2
1.443467196E1,4.060000000E2
1.457467196E1,4.060000000E2
1.459467196E1,4.060000000E2
1.471467296E1,4.060000000E2
1.479467196E1,4.050000000E2
1.483467196E1,4.050000000E2
1.499467196E1,4.050000000E2
1.503467196E1,4.050000000E2
1.513467196E1,4.050000000E2
1.527467196E1,4.070000000E2
1.541467196E1,4.070000000E2
1.543467196E1,4.070000000E2
1.555467196E1,4.070000000E2
1.563467196E1,4.070000000E2
1.569467196E1,4.070000000E2
1.579467196E1,4.090000000E2
1.583467196E1,4.070000000E2
1.597467196E1,4.070000000E2
1.611467196E1,4.070000000E2
1.619467196E1,4.070000000E2
1.625467196E1,4.070000000E2
1.639467196E1,4.070000000E2
1.643467196E1,4.090000000E2
1.653467196E1,4.090000000E2
1.663467196E1,4.090000000E2
1.667467196E1,4.090000000E2
1.679467196E1,4.100000000E2
1.683467196E1,4.100000000E2
1.695467196E1,4.100000000E2
1.709467196E1,4.090000000E2
1.719467196E1,4.090000000E2
1.723467196E1,4.090000000E2
1.737467196E1,4.090000000E2
1.739467196E1,4.090000000E2
1.751467196E1,4.090000000E2
1.763467196E1,4.090000000E2
1.779467196E1,4.090000000E2
1.793467196E1,4.090000000E2
1.803467196E1,4.090000000E2
1.807467196E1,4.090000000E2
1.819467196E1,4.090000000E2
1.835467196E1,4.090000000E2
1.843467196E1,4.090000000E2
1.849467196E1,4.090000000E2
1.859467196E1,4.090000000E2
1.863467196E1,4.090000000E2
1.877467196E1,4.090000000E2
1.891467196E1,4.090000000E2
1.899467196E1,4.090000000E2
1.903467196E1,4.090000000E2
1.919467196E1,4.090000000E2
1.933467196E1,4.090000000E2
1.947467196E1,4.090000000E2
1.961467196E1,4.090000000E2
1.963467196E1,4.090000000E2
1.975467196E1,4.090000000E2
1.979467196E1,4.090000000E2
1.989467196E1,4.090000000E2
2.003467196E1,4.090000000E2
2.017467196E1,4.090000000E2
2.023467196E1,4.070000000E2
2.031467196E1,4.070000000E2
2.039467196E1,4.070000000E2
2.045455180E1,4.070000000E2
2.059455180E1,4.070000000E2
2.063455180E1,4.070000000E2
2.073455180E1,4.070000000E2
2.087455180E1,4.070000000E2
2.101455180E1,4.070000000E2
2.115455180E1,4.090000000E2
2.129455180E1,4.090000000E2
2.139455180E1,4.090000000E2
2.143455180E1,4.090000000E2
2.157455180E1,4.090000000E2
2.159455180E1,4.090000000E2
2.163455180E1,4.090000000E2
2.171455280E1,4.090000000E2
