"Time (s)","Illuminance (lx)"
5.258515800E-2,2.120000000E2
1.145851580E-1,2.120000000E2
1.545851580E-1,2.120000000E2
2.145851580E-1,2.120000000E2
3.545851580E-1,2.120000000E2
4.945851580E-1,2.120000000E2
5.145851580E-1,2.120000000E2
5.545851580E-1,2.120000000E2
6.345851580E-1,2.120000000E2
7.145851580E-1,2.120000000E2
7.545851580E-1,2.120000000E2
9.145851580E-1,2.120000000E2
9.545851580E-1,2.120000000E2
1.054585158E0,2.120000000E2
1.154585158E0,2.120000000E2
1.194585158E0,2.120000000E2
1.334585158E0,2.120000000E2
1.354585158E0,2.120000000E2
1.474585158E0,2.120000000E2
1.614585158E0,2.120000000E2
1.754585158E0,2.120000000E2
1.894585158E0,2.120000000E2
1.914585158E0,2.110000000E2
1.954585158E0,2.120000000E2
2.034585158E0,2.120000000E2
2.114585158E0,2.120000000E2
2.154585158E0,2.120000000E2
2.314585158E0,2.120000000E2
2.354585158E0,2.110000000E2
2.454585158E0,2.110000000E2
2.554585158E0,2.110000000E2
2.594585158E0,2.110000000E2
2.714585158E0,2.120000000E2
2.754585158E0,2.120000000E2
2.874585158E0,2.120000000E2
2.954585158E0,2.120000000E2
3.014585158E0,2.120000000E2
3.114585158E0,2.120000000E2
3.154585158E0,2.120000000E2
3.294585158E0,2.120000000E2
3.354585158E0,2.120000000E2
3.434585158E0,2.120000000E2
3.554585158E0,2.120000000E2
3.714585158E0,2.120000000E2
3.854585158E0,2.120000000E2
3.994585158E0,2.120000000E2
4.134585158E0,2.120000000E2
4.274586158E0,2.120000000E2
4.314585158E0,2.120000000E2
4.354585158E0,2.120000000E2
4.414585158E0,2.120000000E2
4.514585158E0,2.120000000E2
4.554585158E0,2.120000000E2
4.694585158E0,2.120000000E2
4.754585158E0,2.120000000E2
4.834585158E0,2.120000000E2
4.914585158E0,2.120000000E2
4.954585158E0,2.120000000E2
5.114585158E0,2.120000000E2
5.254585158E0,2.120000000E2
5.314585158E0,2.120000000E2
5.354214189E0,2.120000000E2
5.394214189E0,2.120000000E2
5.534214189E0,2.120000000E2
5.674214189E0,2.120000000E2
5.714214189E0,2.120000000E2
5.814214189E0,2.120000000E2
5.954214189E0,2.120000000E2
6.094214189E0,2.120000000E2
6.114214189E0,2.120000000E2
6.234214189E0,2.120000000E2
6.354214189E0,2.130000000E2
6.514214189E0,2.120000000E2
6.654214189E0,2.120000000E2
6.714214189E0,2.120000000E2
6.754214189E0,2.120000000E2
6.794214189E0,2.120000000E2
6.934214189E0,2.120000000E2
6.954214189E0,2.120000000E2
7.074214189E0,2.120000000E2
7.114214189E0,2.120000000E2
7.154214189E0,2.120000000E2
7.214214189E0,2.120000000E2
7.354214189E0,2.120000000E2
7.494214189E0,2.120000000E2
7.514214189E0,2.120000000E2
7.634214189E0,2.120000000E2
7.774215189E0,2.130000000E2
7.914214189E0,2.130000000E2
8.054214189E0,2.130000000E2
8.154214189E0,2.130000000E2
8.194214189E0,2.130000000E2
8.314214189E0,2.130000000E2
8.354214189E0,2.130000000E2
8.474214189E0,2.130000000E2
8.514214189E0,2.130000000E2
