"Time (s)","Illuminance (lx)"
7.435644884E0,1.690000000E2
7.575644884E0,1.690000000E2
7.615644884E0,1.690000000E2
7.715644884E0,1.690000000E2
7.855644884E0,1.690000000E2
7.995644884E0,1.690000000E2
8.135645884E0,1.690000000E2
8.214585226E0,1.700000000E2
8.274585226E0,1.700000000E2
8.374585226E0,1.710000000E2
8.414585226E0,1.710000000E2
8.554585226E0,1.710000000E2
8.694585226E0,1.710000000E2
8.834585226E0,1.710000000E2
8.974585226E0,1.710000000E2
9.014585226E0,1.720000000E2
9.114585226E0,1.720000000E2
9.254585226E0,1.720000000E2
9.394585226E0,1.720000000E2
9.534585226E0,1.720000000E2
9.674585226E0,1.720000000E2
9.814585226E0,1.720000000E2
9.954585226E0,1.720000000E2
1.009458523E1,1.720000000E2
1.023458523E1,1.720000000E2
1.037458523E1,1.720000000E2
1.041458523E1,1.720000000E2
1.051458523E1,1.720000000E2
1.065458523E1,1.720000000E2
1.079458523E1,1.720000000E2
1.093458523E1,1.720000000E2
1.107458523E1,1.720000000E2
1.117458523E1,1.720000000E2
1.121458523E1,1.720000000E2
1.135458523E1,1.720000000E2
1.137458523E1,1.720000000E2
1.141458523E1,1.720000000E2
1.149458523E1,1.720000000E2
1.163458623E1,1.720000000E2
1.177458523E1,1.730000000E2
1.191458523E1,1.730000000E2
1.197458523E1,1.730000000E2
1.205458523E1,1.720000000E2
1.217458523E1,1.730000000E2
1.233458523E1,1.730000000E2
1.241458523E1,1.720000000E2
1.247458523E1,1.720000000E2
1.261458523E1,1.720000000E2
1.275458523E1,1.720000000E2
1.289458523E1,1.730000000E2
1.303458523E1,1.730000000E2
1.317458523E1,1.730000000E2
1.331458523E1,1.730000000E2
1.345458523E1,1.740000000E2
1.359458523E1,1.740000000E2
1.361458523E1,1.740000000E2
1.373458523E1,1.740000000E2
1.377458523E1,1.740000000E2
1.387458523E1,1.740000000E2
1.401458523E1,1.740000000E2
1.415458523E1,1.740000000E2
1.429458523E1,1.740000000E2
1.443458523E1,1.740000000E2
1.457458523E1,1.740000000E2
1.471458523E1,1.740000000E2
1.485458523E1,1.740000000E2
1.499458523E1,1.740000000E2
1.513458623E1,1.740000000E2
1.527458523E1,1.740000000E2
1.537458523E1,1.740000000E2
1.541458523E1,1.740000000E2
1.555458523E1,1.740000000E2
1.569458523E1,1.740000000E2
1.583458523E1,1.740000000E2
1.597458523E1,1.740000000E2
1.611458523E1,1.740000000E2
1.625458523E1,1.740000000E2
1.639458523E1,1.740000000E2
1.641358523E1,1.740000000E2
1.653358523E1,1.740000000E2
1.657358523E1,1.740000000E2
1.661358523E1,1.740000000E2
1.667358523E1,1.740000000E2
1.677358523E1,1.740000000E2
1.681358523E1,1.740000000E2
1.695358523E1,1.740000000E2
1.697358523E1,1.740000000E2
1.709358523E1,1.740000000E2
1.721358523E1,1.740000000E2
1.737358523E1,1.740000000E2
1.751358523E1,1.740000000E2
1.757358523E1,1.740000000E2
1.761358523E1,1.740000000E2
1.765358523E1,1.740000000E2
1.779358523E1,1.740000000E2
1.781358523E1,1.740000000E2
1.793358523E1,1.740000000E2
1.797358523E1,1.750000000E2
1.807358523E1,1.750000000E2
1.821358523E1,1.740000000E2
1.835358623E1,1.740000000E2
1.837358523E1,1.750000000E2
1.841431426E1,1.740000000E2
1.849431426E1,1.740000000E2
1.857431426E1,1.740000000E2
1.863431426E1,1.750000000E2
1.877431426E1,1.740000000E2
1.891431426E1,1.740000000E2
1.905431426E1,1.740000000E2
1.919431426E1,1.740000000E2
1.933431426E1,1.740000000E2
1.947431426E1,1.740000000E2
1.957431426E1,1.740000000E2
1.961431426E1,1.740000000E2
1.975431426E1,1.740000000E2
1.989431426E1,1.740000000E2
2.001431426E1,1.740000000E2
2.017431426E1,1.740000000E2
2.031431426E1,1.740000000E2
2.045431426E1,1.740000000E2
2.059431426E1,1.740000000E2
2.061431426E1,1.740000000E2
2.073431426E1,1.740000000E2
2.081431426E1,1.740000000E2
2.087431426E1,1.740000000E2
2.097431426E1,1.740000000E2
2.101431426E1,1.740000000E2
2.115431426E1,1.740000000E2
2.129431426E1,1.750000000E2
2.143431426E1,1.760000000E2
