"Time (s)","Illuminance (lx)"
4.907700700E-2,4.590000000E2
1.110770070E-1,4.590000000E2
2.510770070E-1,4.590000000E2
3.910770070E-1,4.590000000E2
4.510770070E-1,4.590000000E2
5.310770070E-1,4.590000000E2
6.710770070E-1,4.590000000E2
8.110770070E-1,4.590000000E2
9.510770070E-1,4.590000000E2
1.091077007E0,4.590000000E2
1.231077007E0,4.590000000E2
1.251077007E0,4.590000000E2
1.291077007E0,4.590000000E2
1.371077007E0,4.590000000E2
1.511077007E0,4.590000000E2
1.651077007E0,4.590000000E2
1.691077007E0,4.590000000E2
1.791077007E0,4.590000000E2
1.851077007E0,4.590000000E2
1.931078007E0,4.590000000E2
2.071077007E0,4.590000000E2
2.211077007E0,4.590000000E2
2.351077007E0,4.590000000E2
2.491077007E0,4.590000000E2
2.631077007E0,4.590000000E2
2.771077007E0,4.590000000E2
2.911077007E0,4.590000000E2
3.051077007E0,4.590000000E2
3.191077007E0,4.590000000E2
3.331077007E0,4.590000000E2
3.471077007E0,4.590000000E2
3.611077007E0,4.590000000E2
3.751077007E0,4.590000000E2
3.891077007E0,4.590000000E2
4.031077007E0,4.590000000E2
4.171077007E0,4.590000000E2
4.251077007E0,4.560000000E2
4.291077007E0,4.560000000E2
4.451077007E0,4.560000000E2
4.591077007E0,4.560000000E2
4.731077007E0,4.560000000E2
4.852098384E0,4.560000000E2
4.892098384E0,4.560000000E2
5.012098384E0,4.560000000E2
5.092098384E0,4.590000000E2
5.152098384E0,4.590000000E2
5.252098384E0,4.590000000E2
5.292098384E0,4.590000000E2
5.432099384E0,4.590000000E2
5.492098384E0,4.590000000E2
5.572098384E0,4.590000000E2
5.652098384E0,4.590000000E2
5.712098384E0,4.590000000E2
5.852098384E0,4.590000000E2
5.992098384E0,4.590000000E2
6.132098384E0,4.590000000E2
6.252098384E0,4.590000000E2
6.292098384E0,4.590000000E2
6.412098384E0,4.590000000E2
6.492098384E0,4.590000000E2
6.552098384E0,4.590000000E2
6.652098384E0,4.590000000E2
6.692098384E0,4.590000000E2
6.832098384E0,4.590000000E2
6.852098384E0,4.590000000E2
6.892098384E0,4.590000000E2
6.972098384E0,4.590000000E2
7.052098384E0,4.590000000E2
7.112098384E0,4.590000000E2
7.252098384E0,4.590000000E2
7.392098384E0,4.590000000E2
