"Time (s)","Illuminance (lx)"
1.644889003E1,2.790000000E2
1.654889003E1,2.790000000E2
1.658889003E1,2.790000000E2
1.670889003E1,2.800000000E2
1.686889003E1,2.800000000E2
1.700889003E1,2.810000000E2
1.714889003E1,2.810000000E2
1.728889003E1,2.810000000E2
1.742889003E1,2.830000000E2
1.756889003E1,2.830000000E2
1.770889003E1,2.830000000E2
1.784962195E1,2.830000000E2
1.798962195E1,2.830000000E2
1.812962195E1,2.830000000E2
1.826962195E1,2.830000000E2
1.840962195E1,2.830000000E2
1.854962195E1,2.810000000E2
1.868962195E1,2.810000000E2
1.870962195E1,2.810000000E2
1.882962295E1,2.810000000E2
1.896962195E1,2.810000000E2
1.910962195E1,2.810000000E2
1.924962195E1,2.810000000E2
1.938962195E1,2.830000000E2
1.952962195E1,2.830000000E2
1.966962195E1,2.830000000E2
1.980962195E1,2.830000000E2
1.994962195E1,2.830000000E2
2.008962195E1,2.830000000E2
2.022962195E1,2.830000000E2
2.036962195E1,2.830000000E2
2.050962195E1,2.830000000E2
2.064962195E1,2.830000000E2
2.078962195E1,2.830000000E2
2.092962195E1,2.830000000E2
2.106962195E1,2.830000000E2
2.114962195E1,2.810000000E2
2.120962195E1,2.810000000E2
2.134962195E1,2.800000000E2
2.148962195E1,2.800000000E2
2.154962195E1,2.790000000E2
2.162962195E1,2.790000000E2
2.170962195E1,2.790000000E2
2.176962195E1,2.790000000E2
2.190962195E1,2.790000000E2
2.204962195E1,2.800000000E2
2.214962195E1,2.800000000E2
2.218962195E1,2.800000000E2
2.230962195E1,2.800000000E2
2.246962195E1,2.810000000E2
2.260962195E1,2.810000000E2
2.274962195E1,2.810000000E2
2.288962195E1,2.810000000E2
2.302962195E1,2.830000000E2
2.316962195E1,2.830000000E2
2.330962195E1,2.830000000E2
2.334962195E1,2.810000000E2
2.344962195E1,2.810000000E2
2.354962195E1,2.800000000E2
2.358962195E1,2.800000000E2
2.372962195E1,2.800000000E2
2.386962195E1,2.800000000E2
2.400962195E1,2.800000000E2
2.414962195E1,2.810000000E2
2.428962195E1,2.810000000E2
2.430962195E1,2.810000000E2
2.434962195E1,2.810000000E2
2.442962195E1,2.810000000E2
